Country/Region,year,month_name,mean_cases
Togo,2020,December,3318.1290322580644
Togo,2021,January,4282.967741935484
Togo,2021,February,5930.107142857143
Togo,2021,March,8467.870967741936
Togo,2021,April,12149.533333333333
Togo,2021,May,13250.677419354839
Togo,2021,June,13663.566666666668
Togo,2021,July,14627.741935483871
Togo,2021,August,18367.967741935485
Togo,2021,September,23937.166666666668
Togo,2021,October,25842.1935483871
Togo,2021,November,26168.833333333332
Togo,2021,December,27071.225806451614
Togo,2022,January,34925.096774193546
Togo,2022,February,36672.07142857143
Togo,2022,March,36868.0
Togo,2022,April,36963.833333333336
Togo,2022,May,37031.22580645161
Togo,2022,June,37229.0
Togo,2022,July,37757.709677419356
Togo,2022,August,38297.51612903226
Togo,2022,September,38740.23333333333
Togo,2022,October,39226.77419354839
Togo,2022,November,39318.53333333333
Togo,2022,December,39337.48387096774
Togo,2023,January,39350.096774193546
Togo,2023,February,39362.92857142857
Togo,2023,March,39389.444444444445
Tonga,2020,January,0.0
Tonga,2020,February,0.0
Tonga,2020,March,0.0
Tonga,2020,April,0.0
Tonga,2020,May,0.0
Tonga,2020,June,0.0
Tonga,2020,July,0.0
Tonga,2020,August,0.0
Tonga,2020,September,0.0
Tonga,2020,October,0.0
Tonga,2020,November,0.0
Tonga,2020,December,0.0
Tonga,2021,January,0.0
Tonga,2021,February,0.0
Tonga,2021,March,0.0
Tonga,2021,April,0.0
Tonga,2021,May,0.0
Tonga,2021,June,0.0
Tonga,2021,July,0.0
Tonga,2021,August,0.0
Tonga,2021,September,0.0
Tonga,2021,October,0.0967741935483871
Tonga,2021,November,1.0
Tonga,2021,December,1.0
Tonga,2022,January,1.0
Tonga,2022,February,152.35714285714286
Tonga,2022,March,2766.7096774193546
Tonga,2022,April,8699.233333333334
Tonga,2022,May,11134.548387096775
Tonga,2022,June,11987.5
Tonga,2022,July,12422.935483870968
Tonga,2022,August,13776.09677419355
Tonga,2022,September,16112.733333333334
Tonga,2022,October,16182.0
Tonga,2022,November,16182.0
Tonga,2022,December,16190.41935483871
Tonga,2023,January,16560.645161290322
Tonga,2023,February,16790.0
Tonga,2023,March,16807.666666666668
Trinidad and Tobago,2020,January,0.0
Trinidad and Tobago,2020,February,0.0
Trinidad and Tobago,2020,March,24.419354838709676
Trinidad and Tobago,2020,April,110.5
Trinidad and Tobago,2020,May,116.06451612903226
Trinidad and Tobago,2020,June,120.96666666666667
Trinidad and Tobago,2020,July,139.03225806451613
Trinidad and Tobago,2020,August,709.9354838709677
Trinidad and Tobago,2020,September,3274.6
Trinidad and Tobago,2020,October,5203.870967741936
Trinidad and Tobago,2020,November,6138.166666666667
Trinidad and Tobago,2020,December,6927.870967741936
Trinidad and Tobago,2021,January,7355.322580645161
Trinidad and Tobago,2021,February,7647.107142857143
Trinidad and Tobago,2021,March,7822.903225806452
Trinidad and Tobago,2021,April,8921.9
Trinidad and Tobago,2021,May,16743.0
Trinidad and Tobago,2021,June,29148.066666666666
Trinidad and Tobago,2021,July,35723.83870967742
Trinidad and Tobago,2021,August,41874.354838709674
Trinidad and Tobago,2021,September,47802.666666666664
Trinidad and Tobago,2021,October,53936.25806451613
Trinidad and Tobago,2021,November,63520.6
Trinidad and Tobago,2021,December,82862.35483870968
Trinidad and Tobago,2022,January,101507.2258064516
Trinidad and Tobago,2022,February,120476.14285714286
Trinidad and Tobago,2022,March,133566.12903225806
Trinidad and Tobago,2022,April,142173.7
Trinidad and Tobago,2022,May,155294.2258064516
Trinidad and Tobago,2022,June,164963.83333333334
Trinidad and Tobago,2022,July,169125.51612903227
Trinidad and Tobago,2022,August,175495.1935483871
Trinidad and Tobago,2022,September,181606.2
Trinidad and Tobago,2022,October,184141.09677419355
Trinidad and Tobago,2022,November,185056.4
Trinidad and Tobago,2022,December,185705.67741935485
Trinidad and Tobago,2023,January,186911.12903225806
Trinidad and Tobago,2023,February,188346.75
Trinidad and Tobago,2023,March,189503.33333333334
Tunisia,2020,January,0.0
Tunisia,2020,February,0.0
Tunisia,2020,March,79.87096774193549
Tunisia,2020,April,768.5333333333333
Tunisia,2020,May,1039.0967741935483
Tunisia,2020,June,1122.5666666666666
Tunisia,2020,July,1328.1935483870968
Tunisia,2020,August,2332.0967741935483
Tunisia,2020,September,9116.733333333334
Tunisia,2020,October,37853.48387096774
Tunisia,2020,November,79803.96666666666
Tunisia,2020,December,116245.6129032258
Tunisia,2021,January,175833.5483870968
Tunisia,2021,February,222863.42857142858
Tunisia,2021,March,242951.90322580645
Tunisia,2021,April,281230.7
Tunisia,2021,May,327754.93548387097
Tunisia,2021,June,376531.1666666667
Tunisia,2021,July,520190.29032258067
Tunisia,2021,August,627887.8064516129
Tunisia,2021,September,690896.7666666667
Tunisia,2021,October,710488.7096774194
Tunisia,2021,November,715347.2666666667
Tunisia,2021,December,720765.3548387097
Tunisia,2022,January,797640.4838709678
Tunisia,2022,February,966413.5
Tunisia,2022,March,1023532.8709677419
Tunisia,2022,April,1038446.9
Tunisia,2022,May,1041456.1290322581
Tunisia,2022,June,1045032.6
Tunisia,2022,July,1091600.6451612904
Tunisia,2022,August,1139158.4193548388
Tunisia,2022,September,1144979.2666666666
Tunisia,2022,October,1145959.4516129033
Tunisia,2022,November,1146791.3
Tunisia,2022,December,1147307.8387096773
Tunisia,2023,January,1148919.5806451612
Tunisia,2023,February,1150579.642857143
Tunisia,2023,March,1151016.6666666667
Turkey,2020,January,0.0
Turkey,2020,February,0.0
Turkey,2020,March,1896.0
Turkey,2020,April,69940.23333333334
Turkey,2020,May,145861.5806451613
Turkey,2020,June,180985.66666666666
Turkey,2020,July,216540.4193548387
Turkey,2020,August,249834.90322580645
Turkey,2020,September,295499.86666666664
Turkey,2020,October,345398.7419354839
Turkey,2020,November,439968.1666666667
Turkey,2020,December,1659469.2903225806
Turkey,2021,January,2366987.0322580645
Turkey,2021,February,2590925.8571428573
Turkey,2021,March,2949144.9677419355
Turkey,2021,April,4109750.6666666665
Turkey,2021,May,5097222.193548387
Turkey,2021,June,5343749.1
Turkey,2021,July,5534223.516129033
Turkey,2021,August,6086225.064516129
Turkey,2021,September,6764244.733333333
Turkey,2021,October,7619956.870967742
Turkey,2021,November,8440441.966666667
Turkey,2021,December,9121404.774193548
Turkey,2022,January,1.0484037032258065E7
Turkey,2022,February,1.3003121392857144E7
Turkey,2022,March,1.4583416387096774E7
Turkey,2022,April,1.4977147366666667E7
Turkey,2022,May,1.5054574870967742E7
Turkey,2022,June,1.5084978733333332E7
Turkey,2022,July,1.5369738258064516E7
Turkey,2022,August,1.6431853741935484E7
Turkey,2022,September,1.6831163666666668E7
Turkey,2022,October,1.690706135483871E7
Turkey,2022,November,1.6919638E7
Turkey,2022,December,1.6919638E7
Turkey,2023,January,1.7042722E7
Turkey,2023,February,1.7042722E7
Turkey,2023,March,1.7042722E7
Tuvalu,2020,January,0.0
Tuvalu,2020,February,0.0
Tuvalu,2020,March,0.0
Tuvalu,2020,April,0.0
Tuvalu,2020,May,0.0
Tuvalu,2020,June,0.0
Tuvalu,2020,July,0.0
Tuvalu,2020,August,0.0
Tuvalu,2020,September,0.0
Tuvalu,2020,October,0.0
Tuvalu,2020,November,0.0
Tuvalu,2020,December,0.0
Tuvalu,2021,January,0.0
Tuvalu,2021,February,0.0
Tuvalu,2021,March,0.0
Tuvalu,2021,April,0.0
Tuvalu,2021,May,0.0
Tuvalu,2021,June,0.0
Tuvalu,2021,July,0.0
Tuvalu,2021,August,0.0
Tuvalu,2021,September,0.0
Tuvalu,2021,October,0.0
Tuvalu,2021,November,0.0
Tuvalu,2021,December,0.0
Tuvalu,2022,January,0.0
Tuvalu,2022,February,0.0
Tuvalu,2022,March,0.0
Tuvalu,2022,April,0.0
Tuvalu,2022,May,0.8709677419354839
Tuvalu,2022,June,3.0
Tuvalu,2022,July,6.870967741935484
Tuvalu,2022,August,11.483870967741936
Tuvalu,2022,September,20.0
Tuvalu,2022,October,20.774193548387096
Tuvalu,2022,November,1442.5333333333333
Tuvalu,2022,December,2805.0
Tuvalu,2023,January,2805.0
Tuvalu,2023,February,2805.0
Tuvalu,2023,March,2805.0
US,2020,January,4.1
US,2020,February,13.862068965517242
US,2020,March,36175.967741935485
US,2020,April,666130.4666666667
US,2020,May,1465567.4516129033
US,2020,June,2163673.3333333335
US,2020,July,3588887.580645161
US,2020,August,5375935.419354838
US,2020,September,6659046.033333333
US,2020,October,8116281.548387097
US,2020,November,1.13083147E7
US,2020,December,1.706590851612903E7
US,2021,January,2.369270993548387E7
US,2021,February,2.776194435714286E7
US,2021,March,2.968160006451613E7
US,2021,April,3.16052456E7
US,2021,May,3.3026671129032258E7
US,2021,June,3.360477263333333E7
US,2021,July,3.424759180645161E7
US,2021,August,3.713874961290322E7
US,2021,September,4.1686662266666666E7
US,2021,October,4.494463477419355E7
US,2021,November,4.734455103333333E7
US,2021,December,5.0936350548387095E7
US,2022,January,6.6037788258064516E7
US,2022,February,7.789291675E7
US,2022,March,7.975001883870968E7
US,2022,April,8.077477976666667E7
US,2022,May,8.286297090322581E7
US,2022,June,8.606025366666667E7
US,2022,July,8.952903622580644E7
US,2022,August,9.311493112903225E7
US,2022,September,9.552140806666666E7
US,2022,October,9.695248958064516E7
US,2022,November,9.815458026666667E7
US,2022,December,9.982980622580644E7
US,2023,January,1.0169379483870968E8
US,2023,February,1.0298804832142857E8
US,2023,March,1.0366389477777778E8
Uganda,2020,January,0.0
Uganda,2020,February,0.0
Uganda,2020,March,6.806451612903226
Uganda,2020,April,59.9
Uganda,2020,May,191.51612903225808
Uganda,2020,June,705.0
Uganda,2020,July,1037.7096774193549
Uganda,2020,August,1772.5806451612902
Uganda,2020,September,5391.533333333334
Uganda,2020,October,10348.967741935483
Uganda,2020,November,16313.433333333332
Uganda,2020,December,28460.58064516129
Uganda,2021,January,38036.16129032258
Uganda,2021,February,40026.46428571428
Uganda,2021,March,40604.6129032258
Uganda,2021,April,41321.23333333333
Uganda,2021,May,43273.41935483871
Uganda,2021,June,64714.9
Uganda,2021,July,88790.70967741935
Uganda,2021,August,102874.83870967742
Uganda,2021,September,121812.43333333333
Uganda,2021,October,125040.09677419355
Uganda,2021,November,126935.43333333333
Uganda,2021,December,130339.03225806452
Uganda,2022,January,156087.1935483871
Uganda,2022,February,162736.60714285713
Uganda,2022,March,163616.96774193548
Uganda,2022,April,164021.93333333332
Uganda,2022,May,164192.51612903227
Uganda,2022,June,166347.83333333334
Uganda,2022,July,168610.35483870967
Uganda,2022,August,169387.67741935485
Uganda,2022,September,169396.0
Uganda,2022,October,169398.48387096773
Uganda,2022,November,169582.6
Uganda,2022,December,169828.29032258064
Uganda,2023,January,170213.5806451613
Uganda,2023,February,170442.92857142858
Uganda,2023,March,170512.88888888888
Ukraine,2020,January,0.0
Ukraine,2020,February,0.0
Ukraine,2020,March,98.83870967741936
Ukraine,2020,April,4580.7
Ukraine,2020,May,17535.225806451614
Ukraine,2020,June,33709.933333333334
Ukraine,2020,July,57984.58064516129
Ukraine,2020,August,95257.64516129032
Ukraine,2020,September,167317.8
Ukraine,2020,October,299750.70967741933
Ukraine,2020,November,565735.1333333333
Ukraine,2020,December,941250.1935483871
Ukraine,2021,January,1184293.3870967743
Ukraine,2021,February,1321782.4285714286
Ukraine,2021,March,1544698.1935483871
Ukraine,2021,April,1953205.6
Ukraine,2021,May,2203789.64516129
Ukraine,2021,June,2284844.8333333335
Ukraine,2021,July,2316383.935483871
Ukraine,2021,August,2357739.8387096776
Ukraine,2021,September,2443098.7
Ukraine,2021,October,2763580.806451613
Ukraine,2021,November,3375192.966666667
Ukraine,2021,December,3752854.2580645164
Ukraine,2022,January,3977480.6774193547
Ukraine,2022,February,4746181.25
Ukraine,2022,March,5144479.677419355
Ukraine,2022,April,5220132.233333333
Ukraine,2022,May,5238628.70967742
Ukraine,2022,June,5269392.366666666
Ukraine,2022,July,5290002.322580645
Ukraine,2022,August,5309443.161290322
Ukraine,2022,September,5389202.966666667
Ukraine,2022,October,5533119.70967742
Ukraine,2022,November,5628059.433333334
Ukraine,2022,December,5655790.903225807
Ukraine,2023,January,5672441.322580645
Ukraine,2023,February,5688821.75
Ukraine,2023,March,5703884.666666667
United Arab Emirates,2020,January,1.2
United Arab Emirates,2020,February,9.241379310344827
United Arab Emirates,2020,March,177.90322580645162
United Arab Emirates,2020,April,5860.8
United Arab Emirates,2020,May,23183.41935483871
United Arab Emirates,2020,June,42489.76666666667
United Arab Emirates,2020,July,55614.06451612903
United Arab Emirates,2020,August,64813.096774193546
United Arab Emirates,2020,September,81686.56666666667
United Arab Emirates,2020,October,113283.32258064517
United Arab Emirates,2020,November,151168.36666666667
United Arab Emirates,2020,December,188640.35483870967
United Arab Emirates,2021,January,251996.48387096773
United Arab Emirates,2021,February,349868.3214285714
United Arab Emirates,2021,March,429569.5806451613
United Arab Emirates,2021,April,492326.3333333333
United Arab Emirates,2021,May,546161.0
United Arab Emirates,2021,June,602836.2333333333
United Arab Emirates,2021,July,657865.6774193548
United Arab Emirates,2021,August,701971.6129032258
United Arab Emirates,2021,September,729735.9666666667
United Arab Emirates,2021,October,738365.9354838709
United Arab Emirates,2021,November,741036.4333333333
United Arab Emirates,2021,December,746111.7741935484
United Arab Emirates,2022,January,805266.4516129033
United Arab Emirates,2022,February,867461.5714285715
United Arab Emirates,2022,March,886272.4838709678
United Arab Emirates,2022,April,895098.8
United Arab Emirates,2022,May,902992.1612903225
United Arab Emirates,2022,June,923948.1666666666
United Arab Emirates,2022,July,971154.5806451613
United Arab Emirates,2022,August,1005473.5806451613
United Arab Emirates,2022,September,1021789.4333333333
United Arab Emirates,2022,October,1032931.2258064516
United Arab Emirates,2022,November,1041467.8
United Arab Emirates,2022,December,1045865.2580645161
United Arab Emirates,2023,January,1048186.9677419355
United Arab Emirates,2023,February,1050666.357142857
United Arab Emirates,2023,March,1052645.0
United Kingdom,2020,January,0.2
United Kingdom,2020,February,20.896551724137932
United Kingdom,2020,March,9130.258064516129
United Kingdom,2020,April,110923.7
United Kingdom,2020,May,226340.5483870968
United Kingdom,2020,June,273774.0333333333
United Kingdom,2020,July,294201.8387096774
United Kingdom,2020,August,320435.1935483871
United Kingdom,2020,September,385480.86666666664
United Kingdom,2020,October,709755.2903225806
United Kingdom,2020,November,1361014.5333333334
United Kingdom,2020,December,1979433.7419354839
United Kingdom,2021,January,3296113.870967742
United Kingdom,2021,February,4043261.3214285714
United Kingdom,2021,March,4281351.483870967
United Kingdom,2021,April,4398394.933333334
United Kingdom,2021,May,4465655.0
United Kingdom,2021,June,4621282.433333334
United Kingdom,2021,July,5361264.193548387
United Kingdom,2021,August,6343276.580645162
United Kingdom,2021,September,7360029.1
United Kingdom,2021,October,8464719.935483871
United Kingdom,2021,November,9688313.966666667
United Kingdom,2021,December,1.1340778225806452E7
United Kingdom,2022,January,1.5225901612903226E7
United Kingdom,2022,February,1.8417681464285713E7
United Kingdom,2022,March,2.008923383870968E7
United Kingdom,2022,April,2.18812345E7
United Kingdom,2022,May,2.2373405741935484E7
United Kingdom,2022,June,2.26553831E7
United Kingdom,2022,July,2.3252655419354837E7
United Kingdom,2022,August,2.3643347419354837E7
United Kingdom,2022,September,2.3795790466666665E7
United Kingdom,2022,October,2.4015832967741936E7
United Kingdom,2022,November,2.41863727E7
United Kingdom,2022,December,2.4310174451612905E7
United Kingdom,2023,January,2.4463795419354837E7
United Kingdom,2023,February,2.4560101285714287E7
United Kingdom,2023,March,2.4630123666666668E7
Uruguay,2020,January,0.0
Uruguay,2020,February,0.0
Uruguay,2020,March,97.51612903225806
Uruguay,2020,April,504.8
Uruguay,2020,May,732.8387096774194
Uruguay,2020,June,865.4
Uruguay,2020,July,1059.9032258064517
Uruguay,2020,August,1439.1935483870968
Uruguay,2020,September,1835.0
Uruguay,2020,October,2513.6129032258063
Uruguay,2020,November,4192.8
Uruguay,2020,December,11579.967741935483
Uruguay,2021,January,30989.935483870966
Uruguay,2021,February,49407.892857142855
Uruguay,2021,March,76821.16129032258
Uruguay,2021,April,155472.26666666666
Uruguay,2021,May,243442.83870967742
Uruguay,2021,June,340779.7
Uruguay,2021,July,377555.67741935485
Uruguay,2021,August,383369.12903225806
Uruguay,2021,September,387129.13333333336
Uruguay,2021,October,391056.7419354839
Uruguay,2021,November,396855.86666666664
Uruguay,2021,December,404381.8387096774
Uruguay,2022,January,522985.5806451613
Uruguay,2022,February,778192.5357142857
Uruguay,2022,March,868657.7419354839
Uruguay,2022,April,894278.3
